X,Y,Label
15.715076,84.367717,0
49.355939,63.806778,0
27.710754,49.851833,0
13.684691,58.355074,0
41.08063,86.531262,0
41.095962,86.548712,0
48.591795,77.103272,0
43.714761,54.673484,0
13.663544,57.955108,0
25.174816,52.109464,0
50.158166,72.621816,0
49.739252,66.222948,0
39.89828,52.631927,0
34.643024,89.253823,0
38.540989,88.704269,0
38.319064,88.707436,0
23.44408,88.485445,0
10.040399,66.870014,0
12.24283,78.092331,0
25.05345,88.665881,0
14.9783,57.27552,0
43.073333,85.701012,0
24.640899,89.762835,0
16.474584,85.079477,0
10.408223,75.549382,0
34.44102,50.234689,0
36.119575,88.703584,0
9.864839,68.194342,0
12.943349,58.808976,0
49.515423,75.863132,0
13.931089,57.118938,0
39.746896,87.868674,0
48.513766,78.018748,0
49.485104,63.517713,0
49.522554,65.717522,0
37.016685,51.742863,0
23.29836,88.757221,0
46.046059,81.303303,0
22.104245,51.992572,0
11.464635,77.318134,0
44.11752,83.601626,0
10.163093,70.601329,0
48.610162,74.084855,0
46.930445,59.153928,0
28.897201,89.970176,0
19.765832,53.294105,0
22.313387,88.820456,0
9.693716,67.425902,0
11.624605,64.446646,0
37.807963,87.997963,0
49.258327,66.274161,0
33.07127,50.712955,0
48.957389,62.425114,0
45.713282,57.784205,0
13.773974,58.535129,0
46.754758,61.044292,0
47.257156,80.723799,0
36.452134,88.274812,0
49.22665,75.615646,0
20.820004,87.924688,0
14.175636,83.31411,0
27.412759,89.171803,0
38.778933,53.726726,0
17.511374,85.739112,0
25.963205,90.506705,0
10.118053,64.534577,0
42.725128,85.565195,0
36.363129,51.298709,0
48.205787,79.211658,0
49.447032,68.394088,0
32.819449,49.959177,0
36.413667,89.210366,0
50.517749,70.71218,0
38.547806,50.403262,0
24.592148,50.541276,0
27.403075,50.426,0
32.663257,50.191019,0
47.083786,78.575846,0
17.61949,85.262679,0
44.777014,83.171791,0
42.87559,55.03985,0
15.653013,55.956608,0
20.466322,87.112267,0
48.942698,77.99431,0
22.522838,88.54983,0
20.901786,87.805519,0
27.465195,50.326573,0
16.966159,54.728169,0
45.497872,56.715116,0
10.730979,73.398559,0
44.373783,83.429085,0
25.456911,50.678797,0
31.308686,50.717294,0
11.843792,62.642367,0
32.595921,50.409352,0
9.578333,70.79651,0
10.073727,67.134324,0
11.950246,78.836716,0
50.165493,73.24836,0
14.206313,94.043632,1
49.802738,73.962192,0
16.941015,54.920175,0
22.07918,88.509064,0
10.319949,68.939179,0
45.701262,59.695584,0
30.088642,89.932663,0
12.486158,81.055603,0
30.713585,49.549338,0
32.720541,90.301222,0
48.252968,79.588211,0
25.045503,89.42236,0
40.638864,87.051997,0
47.801148,61.582074,0
37.085932,51.466433,0
16.418051,54.902289,0
44.240228,55.111887,0
36.594448,51.19231,0
37.674148,88.225102,0
45.613449,57.500769,0
10.316481,65.032751,0
36.807532,51.963881,0
44.974807,58.547942,0
21.826161,87.951418,0
44.935944,82.364298,0
32.728765,89.556472,0
12.127461,78.810347,0
38.195274,52.004893,0
43.284567,54.090976,0
50.144139,70.880487,0
9.895687,68.640343,0
12.362765,80.073176,0
33.38784,89.132959,0
44.969989,84.033944,0
19.557508,87.012951,0
49.04092,62.860996,0
21.359876,87.441283,0
10.910703,67.735692,0
24.062585,50.473809,0
16.780186,85.257789,0
49.24252,66.552128,0
49.023068,65.426302,0
29.769733,90.561428,0
10.597606,70.335465,0
23.456671,89.766459,0
25.75449,89.083134,0
49.7759,74.667282,0
14.681784,57.398139,0
9.701282,69.658283,0
48.704938,76.27033,0
26.434156,89.596824,0
46.785948,59.088962,0
31.277911,89.456986,0
42.495798,86.087533,0
10.299945,71.307442,0
49.80493,68.209516,0
30.973142,89.478532,0
21.203041,53.47704,0
31.4519,50.148538,0
31.645557,91.142366,0
27.217597,49.79841,0
16.519949,84.761542,0
16.610296,55.320924,0
16.628231,55.112245,0
10.236454,65.481208,0
46.369099,80.43,0
40.498058,52.325509,0
21.241939,88.377484,0
37.906934,88.760945,0
49.559291,75.123641,0
13.165581,59.183589,0
21.060594,51.733708,0
50.185772,72.111501,0
10.234216,68.495241,0
32.900702,89.498619,0
17.727853,54.143326,0
39.505042,88.472532,0
22.971876,51.938794,0
15.410122,82.582662,0
48.516301,62.225131,0
43.003481,85.229178,0
19.123634,86.887244,0
45.22065,83.161526,0
47.703279,60.936759,0
44.882901,55.548307,0
29.042365,89.175651,0
19.503772,53.464255,0
38.177295,51.804687,0
11.963618,63.480784,0
10.43248,66.311801,0
31.065934,90.803445,0
46.683148,81.049453,0
46.064341,57.893627,0
45.700445,58.65585,0
16.802295,55.385339,0
19.486156,86.792568,0
18.417532,86.109543,0
26.893538,49.59428,0
46.186817,57.784496,0
44.752675,57.333578,0
8.686088,3.478517,1
17.292943,54.234304,0
47.761852,80.375191,0
40.959767,87.666886,0
45.664994,58.399841,0
14.625709,57.851815,0
49.338877,71.118777,0
45.976934,81.835154,0
19.536989,52.682179,0
50.483304,70.651648,0
40.610478,86.908583,0
11.082787,64.019391,0
22.832368,51.247241,0
18.685833,54.016849,0
33.387521,90.77034,0
25.481131,51.343292,0
31.608006,90.027922,0
20.413854,88.697638,0
29.559058,50.001461,0
18.263034,53.923562,0
41.57227,53.907592,0
19.08087,53.35149,0
11.189818,61.391562,0
45.714804,80.489555,0
16.002926,85.340745,0
28.160422,89.200097,0
30.75007,89.852509,0
49.501572,66.66086,0
14.114187,82.629276,0
44.950731,57.95211,0
16.256731,55.153472,0
35.838277,49.815224,0
10.684239,69.679921,0
12.205765,60.663602,0
10.352723,70.924353,0
36.817847,89.028401,0
26.553842,50.289418,0
26.218709,89.31256,0
50.008126,73.080885,0
17.237978,53.446098,0
38.800489,87.853359,0
48.951654,62.559604,0
48.548143,64.475594,0
46.794745,60.048291,0
16.132663,84.737737,0
50.644319,72.011237,0
48.165643,61.216305,0
12.142654,78.653238,0
49.562296,65.840384,0
48.87083,65.609728,0
42.241793,53.803699,0
24.365102,89.649153,0
15.159311,83.067641,0
41.731467,54.093175,0
21.781699,88.379194,0
39.585078,87.304322,0
11.291245,63.024261,0
49.378755,61.78048,0
23.388226,51.255423,0
12.068822,61.553809,0
46.121065,81.28119,0
14.719277,56.526997,0
49.870523,68.756602,0
42.533512,85.166708,0
9.476216,67.625798,0
44.860754,55.575928,0
28.858004,50.33334,0
23.769096,51.980121,0
23.969109,50.403255,0
17.51821,85.186491,0
24.483396,89.635067,0
36.928847,52.292394,0
37.540327,50.99488,0
43.014089,55.620265,0
47.413667,59.440029,0
10.043649,68.57537,0
10.477856,69.814004,0
35.915427,51.10798,0
18.038861,53.544749,0
24.039456,50.853392,0
35.758327,50.54196,0
46.172151,56.622148,0
19.907755,86.354616,0
15.232298,84.659914,0
46.656524,81.164679,0
12.766895,60.767104,0
48.843896,74.329406,0
10.557769,74.269214,0
10.269274,64.583007,0
25.462842,89.41307,0
12.533953,58.787008,0
48.921564,73.671156,0
49.445964,74.64895,0
38.534286,52.607179,0
17.117009,85.534936,0
44.26734,84.641633,0
10.403336,67.243227,0
32.342716,51.44945,0
34.283317,89.637771,0
15.515221,55.894198,0
85.700467,99.177829,1
49.540364,76.578117,0
10.912032,66.19012,0
10.319257,64.863042,0
16.616907,54.344379,0
27.139926,51.104523,0
49.928224,66.952955,0
10.355572,67.98099,0
21.167778,87.898689,0
35.650982,50.633788,0
27.421407,89.587385,0
11.765759,77.356115,0
47.6338,79.472721,0
49.210083,73.08599,0
48.923714,65.475478,0
40.46136,52.55687,0
23.531811,51.682888,0
12.904196,81.007758,0
39.377474,87.926748,0
40.613294,85.924398,0
29.969994,89.661195,0
10.380341,63.730418,0
25.695827,50.971299,0
19.428591,53.296373,0
26.217337,89.874256,0
49.577194,64.294325,0
28.490102,50.183208,0
11.436545,63.401729,0
14.185423,56.626432,0
11.737284,80.099858,0
30.2921,90.487347,0
17.619156,85.761437,0
30.965657,50.42794,0
49.504742,71.768774,0
45.107545,83.501134,0
49.370862,75.760333,0
50.026661,75.23984,0
42.503898,53.97604,0
24.474168,51.561768,0
9.743676,73.316164,0
45.931135,81.246634,0
10.219464,71.042984,0
10.153819,73.338976,0
39.74358,88.600313,0
10.280117,78.703017,0
13.687079,82.087808,0
15.137022,56.754761,0
16.605973,54.789425,0
49.621148,75.741136,0
16.005425,84.062867,0
15.303216,55.143538,0
9.88887,69.603645,0
42.559903,54.117128,0
18.964508,52.922317,0
40.513034,87.261295,0
48.444902,78.760157,0
17.680321,54.6385,0
49.44788,73.269839,0
13.30708,60.017719,0
48.810597,62.583818,0
11.86051,60.68929,0
14.562671,83.072747,0
17.052362,53.673656,0
10.686805,75.185419,0
10.495164,64.251259,0
48.153156,63.005227,0
15.052574,82.994996,0
49.745808,65.087286,0
46.918001,58.556944,0
36.632035,88.712519,0
48.098115,78.427782,0
45.510876,81.385571,0
49.691715,72.264429,0
46.949939,81.432648,0
21.710278,51.483323,0
48.258144,78.758776,0
21.590613,88.173561,0
41.230687,53.446664,0
49.459935,72.865923,0
38.019312,51.297345,0
25.981836,89.807022,0
44.917529,83.688251,0
23.517422,51.357987,0
16.95475,56.291834,0
44.753958,55.697388,0
28.149147,50.326289,0
36.452599,51.525841,0
25.932222,89.935972,0
38.719308,87.781222,0
30.079299,49.470185,0
37.099074,50.972692,0
50.305596,68.787171,0
13.522073,80.080936,0
15.704913,84.841043,0
33.325514,50.145957,0
19.298064,86.676844,0
48.201872,61.540404,0
42.034907,55.153281,0
11.773318,78.717963,0
30.106644,50.514978,0
4.706029,91.638835,1
45.339591,81.611595,0
46.822095,58.185586,0
10.32535,69.350469,0
39.597007,51.5837,0
21.592917,87.851518,0
45.167059,58.314884,0
15.082233,82.467614,0
50.570122,71.402891,0
46.503969,58.841724,0
46.569099,80.703942,0
21.528782,88.205637,0
49.262177,63.74963,0
49.576578,63.721648,0
11.443103,60.773077,0
16.599881,55.396103,0
11.668682,76.154788,0
24.691881,89.068228,0
20.450588,87.720928,0
20.86889,52.749497,0
30.291241,50.480748,0
35.210142,50.512575,0
34.921312,50.640035,0
46.818641,80.853088,0
10.391304,70.687729,0
48.598521,77.035644,0
11.400578,64.017492,0
10.919131,77.343196,0
45.618806,56.694895,0
18.698331,85.36882,0
44.484589,83.108107,0
41.990533,85.061754,0
31.421722,50.376446,0
15.298987,56.501363,0
45.51364,81.439382,0
46.873653,79.851655,0
24.087808,51.419935,0
48.038977,78.874198,0
38.741624,51.973017,0
24.668222,51.098476,0
47.520962,79.8265,0
46.989796,80.024368,0
49.794223,68.33444,0
15.33387,84.801142,0
15.789574,85.010737,0
37.438641,52.136707,0
49.303736,63.356766,0
50.326814,68.207471,0
30.412298,50.578507,0
15.454621,84.316952,0
47.975521,80.403394,0
33.299592,50.843361,0
11.759795,62.988915,0
11.77223,79.400028,0
46.749596,58.824161,0
45.525041,83.04142,0
9.851356,70.934313,0
50.143983,71.439455,0
11.036908,73.783063,0
49.25274,77.110033,0
45.109914,83.979423,0
44.705582,83.385484,0
18.177021,53.895712,0
29.522059,50.771493,0
12.459068,59.867531,0
49.715739,65.223747,0
15.891339,84.131625,0
25.424762,90.046703,0
43.448817,55.423455,0
33.349465,90.003822,0
48.972113,65.536195,0
49.929965,71.524994,0
49.557266,66.253818,0
49.377637,75.38758,0
45.358226,57.479278,0
10.366917,66.547909,0
50.393084,69.097967,0
47.692953,78.847137,0
11.891841,63.627536,0
50.487704,65.998633,0
9.526786,67.007725,0
16.698152,55.941797,0
23.19855,50.825711,0
11.051594,75.564322,0
15.995339,55.537754,0
12.61451,59.819093,0
46.170127,58.430532,0
48.814134,75.52328,0
26.200298,89.283948,0
48.601006,64.009291,0
45.110469,57.541659,0
10.803559,75.491284,0
15.692718,56.542119,0
26.517746,90.04074,0
37.863384,89.195445,0
10.800512,74.456761,0
17.833743,86.024501,0
12.483692,59.839533,0
47.869903,79.495384,0
49.779214,66.790135,0
1.719599,12.553865,1
23.523222,50.823075,0
11.115165,65.641935,0
22.533955,89.021834,0
37.976868,51.176817,0
22.17821,52.008348,0
40.447338,87.076658,0
47.238241,59.200632,0
38.756921,52.135482,0
49.523368,63.629326,0
26.781029,49.064082,0
15.164184,57.180745,0
13.182697,79.488638,0
48.378402,61.733576,0
43.566618,54.8175,0
49.087384,75.573848,0
50.442848,73.418066,0
16.206033,83.542611,0
37.555756,51.108495,0
49.634157,68.426966,0
42.216771,86.907901,0
12.570203,58.293377,0
15.625121,83.348283,0
49.373843,66.293441,0
41.175506,52.89782,0
40.436626,53.166352,0
10.407957,73.904374,0
12.785798,80.206819,0
27.209829,88.834616,0
48.751873,76.934735,0
42.972437,55.233814,0
37.605272,51.769307,0
50.721783,69.963241,0
49.367422,69.590679,0
10.818641,63.035455,0
32.363772,50.28065,0
48.676082,63.245126,0
41.951404,53.473429,0
30.336065,90.167226,0
10.686208,76.202509,0
44.100996,84.857993,0
49.013464,64.352925,0
14.52829,57.814962,0
32.603186,89.2825,0
20.747699,52.735672,0
14.17393,55.484777,0
17.039129,86.040471,0
44.610716,82.647602,0
20.851441,52.962044,0
9.923615,67.424319,0
32.833675,49.925378,0
9.888049,67.438276,0
41.900038,54.084403,0
11.1137,63.612314,0
11.296114,62.466798,0
44.318987,55.97551,0
14.478082,80.7664,0
43.242293,84.834382,0
49.255074,73.520686,0
30.648282,49.922858,0
14.361193,55.256838,0
24.256942,50.650564,0
34.57602,89.308393,0
43.398279,85.463977,0
50.156879,71.847219,0
18.060552,86.306306,0
12.851627,59.129748,0
13.610063,83.174148,0
12.045984,77.440112,0
46.677116,58.536906,0
18.690487,85.930531,0
9.800528,68.219909,0
34.101115,50.894552,0
14.244943,81.97808,0
15.707601,56.221491,0
43.292486,54.409484,0
49.43875,63.619173,0
41.675912,85.464368,0
47.934413,61.086176,0
10.378887,70.972723,0
28.997024,89.344764,0
10.760582,75.051361,0
49.689778,67.516697,0
8.809456,70.983563,0
20.399895,87.791685,0
17.08438,55.643507,0
31.220074,89.679829,0
48.224381,79.410654,0
44.513384,85.238797,0
43.31902,83.838818,0
41.018068,85.552724,0
43.463287,86.032291,0
17.213062,54.369119,0
38.121026,87.800886,0
18.537899,86.714792,0
44.889508,58.716189,0
10.2654,73.257774,0
20.01597,52.481369,0
39.595304,88.072883,0
36.91447,88.225509,0
0.414477,12.509861,1
39.526506,87.057294,0
26.403709,89.803804,0
38.655799,87.531989,0
46.800189,80.470591,0
44.162963,83.406793,0
10.288499,74.958372,0
35.534975,89.665129,0
16.9199,84.974389,0
9.985495,69.570196,0
22.948623,52.060355,0
49.247688,74.853392,0
36.102164,50.980007,0
15.208369,54.659184,0
46.934353,79.55497,0
44.528294,55.209863,0
48.016771,60.223417,0
48.675349,77.540806,0
26.490696,90.582283,0
36.980939,51.059482,0
29.779183,49.806628,0
37.98754,88.306761,0
35.207519,89.943104,0
15.889395,84.937228,0
10.405852,71.911461,0
15.757145,56.915993,0
16.47786,84.598028,0
10.940571,74.571367,0
29.682707,50.034283,0
50.073461,74.710388,0
29.697277,89.769032,0
25.439858,50.548802,0
45.841964,57.744656,0
9.630736,68.502788,0
11.506405,66.216976,0
45.397211,82.283481,0
10.981935,76.52304,0
9.831055,65.807712,0
30.9342,89.731947,0
27.700881,88.922562,0
15.434139,84.153655,0
49.526012,72.475584,0
21.509015,87.448887,0
34.722469,89.113054,0
20.684869,87.593929,0
44.379089,83.462479,0
44.600383,58.002766,0
12.986429,58.65624,0
21.107824,51.376546,0
34.952227,50.286755,0
10.569774,70.190188,0
47.004662,80.335462,0
10.544291,65.379938,0
12.648158,59.465338,0
29.417412,49.674177,0
12.149412,78.173603,0
43.939523,84.399003,0
25.739224,89.774824,0
16.480722,85.71227,0
17.618848,53.846942,0
11.589164,61.226294,0
17.607336,85.751196,0
50.630956,68.247802,0
14.095489,57.53871,0
31.568889,89.506466,0
46.610689,82.354949,0
41.663156,86.67485,0
30.502287,89.772099,0
40.516548,86.72931,0
37.819403,88.569072,0
25.574809,89.741708,0
39.307117,87.813847,0
46.06214,57.823874,0
48.256204,80.071377,0
9.707291,66.849782,0
13.006167,80.725272,0
50.345313,67.738149,0
44.852148,82.6107,0
13.820142,82.091746,0
50.521227,66.014555,0
43.201614,55.121548,0
38.007879,52.136607,0
29.023493,89.649706,0
39.277382,87.100712,0
20.407825,52.898862,0
47.895702,61.493061,0
11.917137,63.262595,0
11.983642,61.298089,0
26.170478,90.089396,0
32.387984,50.600299,0
37.99932,89.156555,0
20.954328,88.12338,0
11.695271,79.263586,0
10.351402,69.059738,0
30.973829,90.404037,0
44.605868,82.850215,0
14.297652,56.906515,0
25.172417,89.497144,0
12.307992,60.093719,0
40.975478,86.011636,0
2.104275,13.298462,1
10.12545,65.87253,0
48.499814,76.246181,0
19.526268,87.309497,0
42.827386,84.442391,0
48.826142,77.919578,0
49.345184,68.778051,0
21.096452,88.216726,0
37.462745,51.107729,0
29.427078,89.643261,0
21.534241,51.559389,0
31.292749,49.911331,0
13.725861,58.844366,0
10.814361,73.463302,0
13.825194,80.004305,0
18.257897,86.405687,0
47.364319,61.766137,0
39.726338,52.469812,0
49.390516,65.669148,0
44.445616,84.318602,0
27.619634,50.294271,0
48.365234,62.506246,0
38.528365,88.494278,0
48.432726,78.183143,0
28.875952,49.873286,0
11.940497,60.873405,0
40.491038,53.881186,0
43.012121,85.683229,0
35.698002,50.509594,0
35.833399,88.598285,0
40.262834,87.023734,0
40.250052,87.150822,0
37.86734,51.685537,0
19.755716,52.628768,0
9.501483,67.008292,0
17.023402,85.922807,0
43.866003,56.512226,0
14.153032,82.704792,0
38.397021,51.118522,0
11.265331,77.535632,0
15.295743,84.349286,0
9.56874,74.880708,0
23.492839,89.452327,0
29.697725,49.877616,0
9.480454,69.649231,0
32.238648,89.947217,0
46.158509,58.194036,0
15.221272,83.213318,0
9.991566,64.383784,0
46.304316,59.138686,0
15.245955,55.386562,0
45.028918,83.571712,0
47.937504,62.876144,0
15.972778,55.487115,0
20.363347,86.316768,0
43.019285,85.591863,0
35.582964,50.334521,0
15.642699,56.505241,0
10.379979,65.813172,0
46.485283,57.027981,0
34.742139,50.830724,0
41.278102,85.871565,0
22.156584,89.200597,0
30.199173,90.980348,0
29.239382,50.01262,0
50.052283,74.28847,0
11.290461,61.211794,0
31.534975,50.431352,0
44.124678,56.185289,0
18.726975,87.260219,0
39.023012,51.211829,0
45.575681,82.989804,0
41.141566,53.923223,0
44.61074,85.074966,0
14.234462,81.870083,0
35.807157,51.036819,0
41.864781,86.312665,0
32.700986,90.60077,0
26.456726,49.882668,0
26.218062,50.149628,0
17.216606,54.318665,0
23.093555,51.207135,0
10.447238,64.621321,0
29.788225,88.734023,0
18.769997,86.37,0
38.38377,88.290801,0
46.298538,59.432665,0
12.515919,59.896996,0
13.840034,81.609329,0
9.714347,74.936824,0
49.656629,63.240122,0
41.279508,86.233017,0
12.92896,59.725345,0
10.050637,69.261543,0
14.879545,57.25678,0
49.967541,72.281957,0
43.621073,55.877519,0
47.69361,61.959886,0
11.365916,61.917792,0
23.317242,50.815881,0
10.94659,87.470054,1
24.572027,50.285928,0
41.314574,86.107408,0
12.141637,60.717857,0
14.008536,57.317405,0
12.244663,79.169299,0
28.279249,49.845955,0
48.086789,62.087595,0
47.764765,61.028187,0
11.044598,76.048648,0
44.864999,82.8156,0
49.821365,68.106373,0
40.189006,53.696278,0
43.99806,83.93885,0
47.451674,60.525728,0
43.593823,55.505146,0
10.259838,67.652522,0
13.225804,59.16524,0
13.700589,81.99898,0
49.23937,76.894068,0
19.96357,86.922775,0
36.324221,51.661458,0
49.470729,70.566833,0
20.103978,87.099241,0
14.09715,81.836043,0
10.923963,65.433481,0
46.949771,60.661751,0
18.748621,86.258415,0
18.504275,86.476804,0
28.407634,49.765043,0
11.160837,75.832251,0
33.144918,89.542062,0
11.32919,75.751659,0
42.655359,85.466523,0
38.734882,87.518939,0
9.714503,70.208047,0
13.318879,79.317735,0
47.05029,59.894192,0
16.92348,85.331322,0
12.429221,60.255624,0
15.61016,54.232747,0
50.106655,71.658016,0
19.920913,53.309196,0
38.717395,87.947145,0
48.542987,65.371666,0
41.86728,86.048591,0
13.167273,80.00858,0
47.585876,80.452476,0
49.721426,69.612628,0
10.060279,69.724981,0
13.748028,58.897603,0
49.043249,78.537423,0
29.995072,50.160622,0
35.213683,90.256066,0
46.361799,57.804088,0
35.630012,89.442284,0
37.349198,88.798881,0
49.666659,74.597523,0
11.256272,73.323884,0
11.765017,62.130619,0
48.706617,78.194157,0
33.190253,50.280848,0
11.527778,75.582729,0
10.260287,66.951011,0
10.575687,77.583149,0
13.257355,82.042024,0
11.41673,62.690899,0
41.483488,86.952428,0
38.219719,88.031629,0
42.370193,55.384026,0
48.428642,63.510817,0
15.462226,84.849968,0
27.418329,89.694514,0
17.717951,54.369952,0
13.325146,80.769167,0
50.686096,73.327852,0
41.573661,87.29828,0
25.52106,49.371247,0
19.212602,53.253136,0
49.856527,73.413601,0
33.371051,88.944081,0
32.460215,90.592022,0
20.849218,52.875499,0
49.954378,72.483961,0
45.436113,81.835598,0
36.079473,51.255684,0
38.499004,87.640775,0
18.699592,53.868179,0
31.463635,89.676076,0
45.999157,81.53849,0
30.875614,90.397882,0
26.628345,50.846936,0
42.395145,54.163859,0
39.953391,51.953946,0
14.235107,81.885709,0
20.331466,52.903511,0
35.549549,89.094641,0
24.486109,89.837829,0
45.982612,57.816088,0
49.668578,71.610379,0
8.48727,4.689845,1
35.086486,88.771936,0
50.058688,73.375244,0
38.437345,88.358243,0
12.794614,60.108477,0
12.757551,79.279119,0
45.275795,57.788816,0
38.333779,51.525261,0
18.75618,87.278129,0
28.835364,89.646857,0
15.280343,83.87631,0
14.01336,59.812963,0
27.768031,89.580894,0
15.79348,55.944614,0
13.536305,80.533753,0
11.503375,63.725927,0
11.896506,77.682408,0
24.44439,89.364927,0
48.871377,63.664913,0
31.612119,51.188066,0
42.062207,84.601832,0
43.344394,55.512698,0
9.834203,71.595854,0
44.685446,58.54248,0
36.086042,51.210963,0
12.40231,78.936755,0
50.488279,72.911883,0
27.680857,89.671253,0
10.495449,64.778034,0
16.583712,55.072397,0
29.061984,88.911468,0
43.056756,85.653524,0
40.228064,52.687974,0
50.156944,68.01819,0
8.322387,66.470172,0
38.957266,86.708411,0
27.085476,90.657762,0
49.72386,72.28933,0
47.293154,59.669752,0
44.754562,83.468229,0
12.455265,60.848905,0
27.031527,89.490323,0
10.992345,63.267513,0
18.829555,54.333056,0
39.786892,52.129097,0
35.351821,89.054591,0
49.3886,71.341671,0
42.900781,84.987335,0
46.690288,57.876783,0
43.855222,55.950169,0
13.484038,58.405855,0
14.152901,58.407593,0
19.630307,52.456582,0
39.193108,88.147022,0
47.97095,59.282189,0
12.625415,79.727292,0
14.905315,83.624807,0
10.092431,67.62251,0
49.755414,76.005072,0
39.861227,86.985545,0
28.469695,49.685054,0
47.269535,79.893366,0
14.081229,57.94554,0
30.585705,90.037318,0
14.549487,82.897379,0
25.199351,89.355427,0
17.609014,85.835696,0
25.982172,49.602892,0
24.020884,89.60107,0
11.318426,61.719254,0
10.45121,72.964104,0
19.905314,53.251562,0
48.885712,62.083938,0
27.76645,49.684389,0
34.531072,90.235241,0
49.321131,73.834774,0
28.469215,89.826217,0
14.141662,59.211329,0
48.77892,76.288184,0
9.507057,70.467967,0
13.781045,58.700885,0
19.739366,87.539428,0
32.60787,50.266829,0
45.806232,82.516806,0
47.301189,78.834271,0
27.261869,50.145312,0
11.502993,70.52414,0
22.486491,51.565847,0
12.401371,77.638285,0
30.465726,90.597733,0
38.576897,51.503079,0
36.181778,50.734137,0
22.930391,50.480289,0
27.291935,89.336834,0
12.391996,58.789791,0
16.858169,85.689275,0
46.679968,80.819498,0
47.853899,59.78858,0
42.692913,84.733298,0
48.638057,63.974843,0
87.673496,12.887733,1
37.822786,88.118897,0
11.199201,64.932667,0
44.385243,55.238549,0
27.785379,50.253225,0
37.020338,51.084503,0
19.309333,53.435462,0
23.227209,52.152146,0
41.752597,53.650815,0
30.039725,89.043831,0
10.078374,71.325642,0
33.475141,89.000662,0
50.930649,68.374952,0
49.205068,62.957254,0
49.440713,74.916965,0
24.315535,50.166689,0
47.45694,61.139526,0
38.564923,88.373501,0
11.704091,61.677386,0
47.359827,59.805186,0
50.168562,74.368171,0
23.393366,50.7351,0
24.095014,89.259451,0
47.049728,61.231095,0
49.198121,66.469893,0
48.728561,63.159636,0
10.215846,73.23371,0
42.579437,55.185378,0
41.869745,52.427387,0
21.267887,88.832232,0
39.658658,52.143815,0
49.496798,74.617022,0
13.635888,58.687046,0
32.445936,89.370224,0
44.558661,83.769405,0
47.821464,79.357729,0
23.583418,51.714001,0
19.207314,87.03612,0
26.854623,50.327495,0
47.462663,77.603234,0
22.195141,87.946073,0
10.813007,65.138935,0
35.300643,49.738021,0
21.510012,88.415445,0
16.406804,56.253682,0
45.266466,56.706588,0
15.647274,57.207357,0
32.195137,90.423718,0
49.532607,73.018321,0
43.667926,55.463245,0
50.478658,72.75317,0
43.661375,56.287314,0
11.01671,66.509966,0
48.281408,62.637713,0
36.1914,50.437186,0
49.238706,69.750261,0
19.009512,84.985704,0
32.131433,50.340786,0
13.453096,81.717973,0
9.564331,72.597852,0
16.243391,55.803306,0
43.879853,55.887471,0
50.474138,67.945599,0
32.184161,51.060396,0
12.779686,79.784074,0
12.30853,79.530448,0
28.423622,49.836918,0
31.391177,89.696027,0
45.385455,82.805346,0
18.539631,84.847267,0
25.4393,89.134873,0
24.197462,89.376588,0
32.005774,89.405469,0
49.333042,75.235844,0
50.096037,72.266427,0
49.769755,68.471879,0
11.94777,78.805313,0
15.413598,82.969732,0
21.488522,52.015752,0
34.023389,89.902506,0
49.094262,63.790749,0
34.461266,50.804884,0
47.02098,80.713689,0
12.311887,80.077227,0
43.760031,56.93427,0
49.351126,62.996338,0
10.58267,74.033668,0
14.705531,56.785073,0
40.258118,87.862651,0
49.284436,68.928823,0
32.257355,89.515157,0
48.584121,63.008557,0
18.439444,54.162322,0
13.733823,56.928553,0
10.490551,68.44132,0
32.389481,89.576941,0
38.953824,87.997979,0
33.576766,89.066333,0
37.699835,88.24385,0
33.725657,50.188545,0
6.052841,5.978156,1
48.649972,77.093164,0
49.364608,66.192723,0
44.336716,57.164791,0
48.118988,61.159186,0
50.866781,69.332137,0
39.20752,87.764844,0
14.012189,82.202781,0
31.052736,49.680892,0
23.557204,51.737838,0
41.839499,87.16395,0
38.079594,51.594105,0
33.328575,90.548077,0
33.215332,89.36841,0
9.652679,65.18605,0
12.990918,58.759695,0
12.236844,60.222089,0
46.883915,80.93744,0
44.269887,56.164712,0
27.984036,90.501386,0
43.783511,84.588589,0
44.556637,57.763568,0
48.691507,64.652489,0
42.893159,54.832332,0
37.362536,51.237882,0
18.799364,53.464741,0
10.433807,63.525822,0
46.25298,79.887887,0
13.158148,80.9192,0
16.698092,83.69401,0
28.751806,90.341596,0
26.683229,50.324836,0
